id station labeled_across_stations labels_per_station trace_starttime trace_endtime
2019057130404, LH01, True, 1, 2019-02-26T13:04:04.580000Z, 2019-02-26T13:13:02.720000Z
2019057130404, LH02, True, 1, 2019-02-26T13:04:04.580000Z, 2019-02-26T13:13:02.720000Z
2019057130404, LH03, True, 1, 2019-02-26T13:04:04.580000Z, 2019-02-26T13:13:02.720000Z
2019058115014, LH01, True, 1, 2019-02-27T11:50:14.970000Z, 2019-02-27T11:58:47.790000Z
2019058115014, LH02, True, 1, 2019-02-27T11:50:14.970000Z, 2019-02-27T11:58:47.790000Z
2019058115014, LH03, True, 1, 2019-02-27T11:50:14.970000Z, 2019-02-27T11:58:47.790000Z
2019058184905, LH01, True, 1, 2019-02-27T18:49:05.680000Z, 2019-02-27T18:58:20.850000Z
2019058184905, LH02, True, 1, 2019-02-27T18:49:05.680000Z, 2019-02-27T18:58:20.850000Z
2019058184905, LH03, True, 1, 2019-02-27T18:49:05.680000Z, 2019-02-27T18:58:20.850000Z
2019059134604, LH01, True, 1, 2019-02-28T13:46:04.440000Z, 2019-02-28T13:55:30.070000Z
2019059134604, LH02, True, 1, 2019-02-28T13:46:04.440000Z, 2019-02-28T13:55:30.070000Z
2019060125857, LH01, True, 1, 2019-03-01T12:58:57.190000Z, 2019-03-01T13:10:00.000000Z
2019060125857, LH02, True, 1, 2019-03-01T12:58:57.190000Z, 2019-03-01T13:10:00.000000Z
2019060125857, LH03, True, 1, 2019-03-01T12:58:57.190000Z, 2019-03-01T13:10:00.000000Z
2019060132855, LH01, True, 1, 2019-03-01T13:28:55.140000Z, 2019-03-01T13:36:48.960000Z
2019060132855, LH02, True, 1, 2019-03-01T13:28:55.140000Z, 2019-03-01T13:36:48.960000Z
2019060132855, LH03, True, 1, 2019-03-01T13:28:55.140000Z, 2019-03-01T13:36:48.960000Z
2019060134601, LH01, True, 1, 2019-03-01T13:46:01.680000Z, 2019-03-01T13:56:02.930000Z
2019060134601, LH02, True, 1, 2019-03-01T13:46:01.680000Z, 2019-03-01T13:56:02.930000Z
2019060134601, LH03, True, 1, 2019-03-01T13:46:01.680000Z, 2019-03-01T13:56:02.930000Z
2019060143840, LH01, True, 1, 2019-03-01T14:38:40.470000Z, 2019-03-01T14:46:15.140000Z
2019060143840, LH02, True, 1, 2019-03-01T14:38:40.470000Z, 2019-03-01T14:46:15.140000Z
2019060173547, LH01, True, 1, 2019-03-01T17:35:47.490000Z, 2019-03-01T17:42:04.700000Z
2019060173547, LH02, True, 1, 2019-03-01T17:35:47.490000Z, 2019-03-01T17:42:04.700000Z
2019061120908, LH01, True, 1, 2019-03-02T12:09:08.790000Z, 2019-03-02T12:16:42.730000Z
2019061120908, LH02, True, 1, 2019-03-02T12:09:08.790000Z, 2019-03-02T12:16:42.730000Z
2019061120908, LH03, True, 1, 2019-03-02T12:09:08.790000Z, 2019-03-02T12:16:42.730000Z
2019072135456, LH01, True, 1, 2019-03-13T13:54:56.410000Z, 2019-03-13T14:02:03.290000Z
2019072135456, LH02, True, 1, 2019-03-13T13:54:56.410000Z, 2019-03-13T14:02:03.290000Z
2019072135456, LH03, True, 1, 2019-03-13T13:54:56.410000Z, 2019-03-13T14:02:03.290000Z
2019072140842, LH01, True, 1, 2019-03-13T14:08:42.480000Z, 2019-03-13T14:16:20.490000Z
2019072140842, LH02, True, 1, 2019-03-13T14:08:42.480000Z, 2019-03-13T14:16:20.490000Z
2019072140842, LH03, True, 1, 2019-03-13T14:08:42.480000Z, 2019-03-13T14:16:20.490000Z
2019074112049, LH01, True, 1, 2019-03-15T11:20:49.550000Z, 2019-03-15T11:25:35.860000Z
2019074112049, LH02, True, 1, 2019-03-15T11:20:49.550000Z, 2019-03-15T11:25:35.860000Z
2019074113651, LH01, True, 1, 2019-03-15T11:36:51.840000Z, 2019-03-15T11:45:48.820000Z
2019074113651, LH02, True, 1, 2019-03-15T11:36:51.840000Z, 2019-03-15T11:45:48.820000Z
2019074113651, LH03, True, 1, 2019-03-15T11:36:51.840000Z, 2019-03-15T11:45:48.820000Z
2019075124350, LH01, True, 2, 2019-03-16T12:43:50.960000Z, 2019-03-16T12:58:52.310000Z
2019075124350, LH02, True, 2, 2019-03-16T12:43:50.960000Z, 2019-03-16T12:58:52.310000Z
2019075124350, LH03, True, 1, 2019-03-16T12:43:50.960000Z, 2019-03-16T12:58:52.310000Z
2019075125417, LH01, True, 1, 2019-03-16T12:54:17.680000Z, 2019-03-16T13:03:00.270000Z
2019075125417, LH02, True, 1, 2019-03-16T12:54:17.680000Z, 2019-03-16T13:03:00.270000Z
2019075125417, LH03, True, 1, 2019-03-16T12:54:17.680000Z, 2019-03-16T13:03:00.270000Z
2019076133721, LH01, True, 1, 2019-03-17T13:37:21.310000Z, 2019-03-17T13:44:35.470000Z
2019076133721, LH02, True, 1, 2019-03-17T13:37:21.310000Z, 2019-03-17T13:44:35.470000Z
2019076133721, LH03, True, 1, 2019-03-17T13:37:21.310000Z, 2019-03-17T13:44:35.470000Z
2019076200220, LH01, True, 1, 2019-03-17T20:02:20.050000Z, 2019-03-17T20:07:11.180000Z
2019076200220, LH02, True, 1, 2019-03-17T20:02:20.050000Z, 2019-03-17T20:07:11.180000Z
2019080111305, LH01, True, 1, 2019-03-21T11:13:05.730000Z, 2019-03-21T11:20:47.750000Z
2019080111305, LH02, True, 1, 2019-03-21T11:13:05.730000Z, 2019-03-21T11:20:47.750000Z
2019080111305, LH03, True, 1, 2019-03-21T11:13:05.730000Z, 2019-03-21T11:20:47.750000Z
2019081112429, LH01, True, 1, 2019-03-22T11:24:29.230000Z, 2019-03-22T11:31:44.020000Z
2019081112429, LH02, True, 1, 2019-03-22T11:24:29.230000Z, 2019-03-22T11:31:44.020000Z
2019081112429, LH03, True, 1, 2019-03-22T11:24:29.230000Z, 2019-03-22T11:31:44.020000Z
2019089163831, LH01, True, 1, 2019-03-30T16:38:31.520000Z, 2019-03-30T16:45:03.220000Z
2019089163831, LH02, True, 1, 2019-03-30T16:38:31.520000Z, 2019-03-30T16:45:03.220000Z
2019090150755, LH01, True, 1, 2019-03-31T15:07:55.370000Z, 2019-03-31T15:16:39.180000Z
2019090150755, LH02, True, 1, 2019-03-31T15:07:55.370000Z, 2019-03-31T15:16:39.180000Z
2019090150755, LH03, True, 1, 2019-03-31T15:07:55.370000Z, 2019-03-31T15:16:39.180000Z
2019090160242, LH01, True, 1, 2019-03-31T16:02:42.870000Z, 2019-03-31T16:12:24.930000Z
2019090160242, LH02, True, 1, 2019-03-31T16:02:42.870000Z, 2019-03-31T16:12:24.930000Z
2019090160242, LH03, True, 1, 2019-03-31T16:02:42.870000Z, 2019-03-31T16:12:24.930000Z
2019113170539, LH01, True, 1, 2019-04-23T17:05:39.100000Z, 2019-04-23T17:12:45.290000Z
2019113170539, LH02, True, 1, 2019-04-23T17:05:39.100000Z, 2019-04-23T17:12:45.290000Z
2019113170539, LH03, True, 1, 2019-04-23T17:05:39.100000Z, 2019-04-23T17:12:45.290000Z
2019113185215, LH01, True, 1, 2019-04-23T18:52:15.670000Z, 2019-04-23T18:59:19.070000Z
2019113185215, LH02, True, 1, 2019-04-23T18:52:15.670000Z, 2019-04-23T18:59:19.070000Z
2019113185215, LH03, True, 1, 2019-04-23T18:52:15.670000Z, 2019-04-23T18:59:19.070000Z
2019117121217, LH01, True, 1, 2019-04-27T12:12:17.510000Z, 2019-04-27T12:17:18.810000Z
2019117121217, LH02, True, 1, 2019-04-27T12:12:17.510000Z, 2019-04-27T12:17:18.810000Z
2019117144622, LH01, True, 1, 2019-04-27T14:46:22.040000Z, 2019-04-27T14:54:11.000000Z
2019117144622, LH02, True, 1, 2019-04-27T14:46:22.040000Z, 2019-04-27T14:54:11.000000Z
2019117144622, LH03, True, 1, 2019-04-27T14:46:22.040000Z, 2019-04-27T14:54:11.000000Z
2019118202100, LH01, True, 1, 2019-04-28T20:21:00.750000Z, 2019-04-28T20:28:14.650000Z
